season,year,month,hour,holiday,weekday,workingday,weather,temp,feel_temp,humidity,windspeed,count,dia,date
fall,0,8,0,False,5,True,clear,26.24,31.06,0.53,11.0014,65,12,2023-08-12
fall,0,8,1,False,5,True,clear,26.24,31.06,0.53,8.9981,23,12,2023-08-12
fall,0,8,2,False,5,True,clear,25.42,31.06,0.57,12.998,15,12,2023-08-12
fall,0,8,3,False,5,True,clear,25.42,31.06,0.53,11.0014,9,12,2023-08-12
fall,0,8,4,False,5,True,clear,25.42,31.06,0.53,8.9981,5,12,2023-08-12
fall,0,8,5,False,5,True,clear,24.6,31.06,0.56,8.9981,26,12,2023-08-12
fall,0,8,6,False,5,True,clear,25.42,31.06,0.5,8.9981,76,12,2023-08-12
fall,0,8,7,False,5,True,clear,26.24,31.06,0.44,11.0014,264,12,2023-08-12
fall,0,8,8,False,5,True,clear,27.880000000000003,31.82,0.39,15.0013,426,12,2023-08-12
fall,0,8,9,False,5,True,clear,29.52,32.575,0.34,8.9981,205,12,2023-08-12
fall,0,8,10,False,5,True,clear,30.34,32.575,0.33,7.0015,130,12,2023-08-12
fall,0,8,11,False,5,True,clear,31.16,33.335,0.29,0.0,156,12,2023-08-12
fall,0,8,12,False,5,True,clear,32.800000000000004,34.85,0.27,0.0,222,12,2023-08-12
fall,0,8,13,False,5,True,clear,31.98,34.09,0.29,6.0032,253,12,2023-08-12
fall,0,8,14,False,5,True,clear,32.800000000000004,34.85,0.29,12.998,186,12,2023-08-12
fall,0,8,15,False,5,True,clear,32.800000000000004,34.85,0.29,11.0014,249,12,2023-08-12
fall,0,8,16,False,5,True,clear,33.62,35.605,0.28,0.0,334,12,2023-08-12
fall,0,8,17,False,5,True,clear,33.62,35.605,0.26,0.0,516,12,2023-08-12
fall,0,8,18,False,5,True,clear,31.16,34.09,0.4,19.9995,465,12,2023-08-12
fall,0,8,19,False,5,True,clear,30.34,33.335,0.42,15.0013,385,12,2023-08-12
fall,0,8,20,False,5,True,clear,29.52,32.575,0.42,15.0013,287,12,2023-08-12
fall,0,8,21,False,5,True,clear,28.7,32.575,0.48,8.9981,226,12,2023-08-12
fall,0,8,22,False,5,True,clear,27.880000000000003,31.82,0.51,0.0,231,12,2023-08-12
fall,0,8,23,False,5,True,clear,27.880000000000003,31.82,0.51,0.0,151,12,2023-08-12
fall,0,8,0,False,6,False,clear,27.880000000000003,31.82,0.51,7.0015,84,13,2023-08-13
fall,0,8,1,False,6,False,misty,27.880000000000003,31.82,0.57,6.0032,77,13,2023-08-13
fall,0,8,2,False,6,False,clear,27.880000000000003,31.82,0.57,0.0,74,13,2023-08-13
fall,0,8,3,False,6,False,clear,27.06,31.06,0.65,8.9981,27,13,2023-08-13
fall,0,8,4,False,6,False,misty,26.24,30.305,0.73,8.9981,10,13,2023-08-13
fall,0,8,5,False,6,False,clear,26.24,30.305,0.73,7.0015,18,13,2023-08-13
fall,0,8,6,False,6,False,clear,26.24,30.305,0.73,6.0032,22,13,2023-08-13
fall,0,8,7,False,6,False,misty,27.06,31.06,0.74,12.998,44,13,2023-08-13
fall,0,8,8,False,6,False,misty,28.7,32.575,0.65,11.0014,118,13,2023-08-13
fall,0,8,9,False,6,False,misty,28.7,33.335,0.74,11.0014,208,13,2023-08-13
fall,0,8,10,False,6,False,misty,29.52,34.85,0.74,15.0013,260,13,2023-08-13
fall,0,8,11,False,6,False,misty,30.34,34.85,0.7,12.998,314,13,2023-08-13
fall,0,8,12,False,6,False,misty,27.06,29.545,0.89,11.0014,421,13,2023-08-13
fall,0,8,13,False,6,False,misty,30.34,35.605,0.74,22.0028,153,13,2023-08-13
fall,0,8,14,False,6,False,clear,30.34,34.85,0.7,16.997899999999998,259,13,2023-08-13
fall,0,8,15,False,6,False,rain,27.880000000000003,31.82,0.79,23.9994,358,13,2023-08-13
fall,0,8,16,False,6,False,misty,28.7,33.335,0.74,19.0012,281,13,2023-08-13
fall,0,8,17,False,6,False,misty,29.52,34.85,0.74,16.997899999999998,269,13,2023-08-13
fall,0,8,18,False,6,False,clear,28.7,33.335,0.74,15.0013,292,13,2023-08-13
fall,0,8,19,False,6,False,misty,27.880000000000003,31.82,0.79,19.0012,237,13,2023-08-13
fall,0,8,20,False,6,False,misty,27.880000000000003,31.82,0.83,15.0013,183,13,2023-08-13
fall,0,8,21,False,6,False,misty,27.880000000000003,31.82,0.83,26.0027,167,13,2023-08-13
fall,0,8,22,False,6,False,misty,27.880000000000003,31.82,0.83,26.0027,154,13,2023-08-13
fall,0,8,23,False,6,False,misty,27.06,30.305,0.83,22.0028,120,13,2023-08-13
fall,0,8,0,False,0,False,rain,27.06,30.305,0.83,19.9995,90,14,2023-08-14
fall,0,8,1,False,0,False,rain,26.24,28.79,0.89,15.0013,73,14,2023-08-14
fall,0,8,2,False,0,False,rain,26.24,28.79,0.89,15.0013,62,14,2023-08-14
fall,0,8,3,False,0,False,misty,26.24,28.03,0.94,16.997899999999998,27,14,2023-08-14
fall,0,8,4,False,0,False,rain,26.24,28.03,0.94,12.998,3,14,2023-08-14
fall,0,8,5,False,0,False,misty,26.24,28.03,0.94,11.0014,10,14,2023-08-14
fall,0,8,6,False,0,False,misty,26.24,28.03,0.94,7.0015,6,14,2023-08-14
fall,0,8,7,False,0,False,misty,27.06,29.545,0.89,12.998,24,14,2023-08-14
fall,0,8,8,False,0,False,misty,27.06,29.545,0.89,19.0012,41,14,2023-08-14
fall,0,8,9,False,0,False,rain,27.06,29.545,0.89,19.0012,103,14,2023-08-14
fall,0,8,10,False,0,False,clear,28.7,33.335,0.79,15.0013,183,14,2023-08-14
fall,0,8,11,False,0,False,clear,28.7,33.335,0.79,12.998,198,14,2023-08-14
fall,0,8,12,False,0,False,misty,28.7,33.335,0.79,15.0013,281,14,2023-08-14
fall,0,8,13,False,0,False,clear,29.52,34.85,0.74,16.997899999999998,377,14,2023-08-14
fall,0,8,14,False,0,False,clear,30.34,34.85,0.7,12.998,370,14,2023-08-14
fall,0,8,15,False,0,False,clear,30.34,34.85,0.66,12.998,331,14,2023-08-14
fall,0,8,16,False,0,False,clear,30.34,34.85,0.66,11.0014,292,14,2023-08-14
fall,0,8,17,False,0,False,clear,31.16,35.605,0.62,8.9981,329,14,2023-08-14
fall,0,8,18,False,0,False,clear,30.34,34.85,0.66,11.0014,347,14,2023-08-14
fall,0,8,19,False,0,False,clear,29.52,34.85,0.74,15.0013,259,14,2023-08-14
fall,0,8,20,False,0,False,clear,28.7,33.335,0.84,11.0014,193,14,2023-08-14
fall,0,8,21,False,0,False,rain,24.6,27.275,0.88,32.9975,155,14,2023-08-14
fall,0,8,22,False,0,False,rain,24.6,27.275,0.88,32.9975,39,14,2023-08-14
fall,0,8,23,False,0,False,rain,24.6,28.03,0.83,0.0,27,14,2023-08-14
fall,0,8,0,False,1,True,rain,24.6,27.275,0.88,6.0032,25,15,2023-08-15
fall,0,8,1,False,1,True,misty,24.6,27.275,0.88,8.9981,10,15,2023-08-15
fall,0,8,2,False,1,True,misty,24.6,28.03,0.83,0.0,3,15,2023-08-15
fall,0,8,3,False,1,True,clear,24.6,28.03,0.83,12.998,7,15,2023-08-15
fall,0,8,4,False,1,True,clear,24.6,28.03,0.83,8.9981,5,15,2023-08-15
fall,0,8,5,False,1,True,misty,24.6,27.275,0.88,12.998,17,15,2023-08-15
fall,0,8,6,False,1,True,clear,24.6,27.275,0.88,16.997899999999998,90,15,2023-08-15
fall,0,8,7,False,1,True,clear,24.6,27.275,0.88,16.997899999999998,258,15,2023-08-15
fall,0,8,8,False,1,True,clear,26.24,29.545,0.78,22.0028,355,15,2023-08-15
fall,0,8,9,False,1,True,clear,26.24,29.545,0.78,22.0028,222,15,2023-08-15
fall,0,8,10,False,1,True,clear,27.880000000000003,31.82,0.69,19.0012,141,15,2023-08-15
fall,0,8,11,False,1,True,misty,29.52,34.09,0.62,16.997899999999998,153,15,2023-08-15
fall,0,8,12,False,1,True,clear,30.34,34.09,0.58,19.0012,178,15,2023-08-15
fall,0,8,13,False,1,True,clear,31.98,35.605,0.52,19.0012,193,15,2023-08-15
fall,0,8,14,False,1,True,clear,30.34,34.09,0.55,6.0032,151,15,2023-08-15
fall,0,8,15,False,1,True,rain,30.34,34.09,0.55,19.9995,182,15,2023-08-15
fall,0,8,16,False,1,True,clear,30.34,34.09,0.55,22.0028,283,15,2023-08-15
fall,0,8,17,False,1,True,clear,30.34,33.335,0.51,19.0012,530,15,2023-08-15
fall,0,8,18,False,1,True,clear,28.7,32.575,0.65,12.998,483,15,2023-08-15
fall,0,8,19,False,1,True,clear,28.7,32.575,0.65,0.0,397,15,2023-08-15
fall,0,8,20,False,1,True,clear,27.06,31.06,0.74,8.9981,285,15,2023-08-15
fall,0,8,21,False,1,True,clear,27.06,31.06,0.65,12.998,184,15,2023-08-15
fall,0,8,22,False,1,True,clear,27.06,31.06,0.69,16.997899999999998,98,15,2023-08-15
fall,0,8,23,False,1,True,clear,26.24,30.305,0.69,15.0013,88,15,2023-08-15
fall,0,8,0,False,2,True,clear,26.24,30.305,0.69,7.0015,31,16,2023-08-16
fall,0,8,1,False,2,True,clear,26.24,30.305,0.69,11.0014,16,16,2023-08-16
fall,0,8,2,False,2,True,clear,25.42,29.545,0.73,15.0013,4,16,2023-08-16
fall,0,8,3,False,2,True,clear,25.42,29.545,0.73,15.0013,6,16,2023-08-16
fall,0,8,4,False,2,True,clear,26.24,30.305,0.69,19.9995,5,16,2023-08-16
fall,0,8,5,False,2,True,clear,25.42,29.545,0.73,19.0012,30,16,2023-08-16
fall,0,8,6,False,2,True,clear,25.42,29.545,0.73,22.0028,119,16,2023-08-16
fall,0,8,7,False,2,True,clear,26.24,30.305,0.69,16.997899999999998,346,16,2023-08-16
fall,0,8,8,False,2,True,clear,28.7,32.575,0.58,30.0026,441,16,2023-08-16
fall,0,8,9,False,2,True,clear,27.880000000000003,31.82,0.61,19.0012,198,16,2023-08-16
fall,0,8,10,False,2,True,clear,28.7,32.575,0.58,26.0027,111,16,2023-08-16
fall,0,8,11,False,2,True,clear,30.34,33.335,0.51,15.0013,150,16,2023-08-16
fall,0,8,12,False,2,True,clear,31.16,34.09,0.48,22.0028,162,16,2023-08-16
fall,0,8,13,False,2,True,clear,31.16,34.09,0.48,19.9995,192,16,2023-08-16
fall,0,8,14,False,2,True,clear,31.16,34.09,0.45,27.9993,182,16,2023-08-16
fall,0,8,15,False,2,True,clear,32.800000000000004,35.605,0.41,19.9995,159,16,2023-08-16
fall,0,8,16,False,2,True,clear,32.800000000000004,35.605,0.41,15.0013,303,16,2023-08-16
fall,0,8,17,False,2,True,clear,31.16,34.09,0.45,22.0028,600,16,2023-08-16
fall,0,8,18,False,2,True,clear,31.16,34.09,0.45,15.0013,570,16,2023-08-16
fall,0,8,19,False,2,True,clear,30.34,33.335,0.48,12.998,376,16,2023-08-16
fall,0,8,20,False,2,True,clear,30.34,33.335,0.51,0.0,280,16,2023-08-16
fall,0,8,21,False,2,True,clear,29.52,33.335,0.54,0.0,215,16,2023-08-16
fall,0,8,22,False,2,True,clear,28.7,32.575,0.61,0.0,152,16,2023-08-16
fall,0,8,23,False,2,True,clear,27.06,31.06,0.65,8.9981,77,16,2023-08-16
fall,0,8,0,False,3,True,clear,27.06,31.06,0.69,6.0032,24,17,2023-08-17
fall,0,8,1,False,3,True,clear,26.24,30.305,0.73,11.0014,14,17,2023-08-17
fall,0,8,2,False,3,True,clear,27.06,31.06,0.69,0.0,6,17,2023-08-17
fall,0,8,3,False,3,True,clear,26.24,29.545,0.78,0.0,5,17,2023-08-17
fall,0,8,4,False,3,True,clear,26.24,30.305,0.73,0.0,5,17,2023-08-17
fall,0,8,5,False,3,True,clear,26.24,30.305,0.73,0.0,28,17,2023-08-17
fall,0,8,6,False,3,True,clear,25.42,29.545,0.78,0.0,105,17,2023-08-17
fall,0,8,7,False,3,True,clear,27.06,31.06,0.65,6.0032,308,17,2023-08-17
fall,0,8,8,False,3,True,clear,28.7,32.575,0.54,11.0014,487,17,2023-08-17
fall,0,8,9,False,3,True,clear,30.34,33.335,0.48,6.0032,209,17,2023-08-17
fall,0,8,10,False,3,True,clear,31.16,34.09,0.43,6.0032,118,17,2023-08-17
fall,0,8,11,False,3,True,clear,31.98,34.85,0.43,7.0015,128,17,2023-08-17
fall,0,8,12,False,3,True,clear,32.800000000000004,36.365,0.43,19.0012,189,17,2023-08-17
fall,0,8,13,False,3,True,clear,32.800000000000004,35.605,0.41,12.998,176,17,2023-08-17
fall,0,8,14,False,3,True,clear,33.62,36.365,0.36,11.0014,192,17,2023-08-17
fall,0,8,15,False,3,True,clear,32.800000000000004,36.365,0.43,8.9981,159,17,2023-08-17
fall,0,8,16,False,3,True,clear,33.62,37.12,0.43,15.0013,300,17,2023-08-17
fall,0,8,17,False,3,True,clear,32.800000000000004,37.12,0.49,15.0013,552,17,2023-08-17
fall,0,8,18,False,3,True,clear,31.16,34.85,0.55,16.997899999999998,556,17,2023-08-17
fall,0,8,19,False,3,True,clear,31.16,34.85,0.55,15.0013,347,17,2023-08-17
fall,0,8,20,False,3,True,clear,30.34,34.09,0.58,16.997899999999998,280,17,2023-08-17
fall,0,8,21,False,3,True,clear,29.52,34.09,0.62,15.0013,230,17,2023-08-17
fall,0,8,22,False,3,True,clear,28.7,32.575,0.65,12.998,171,17,2023-08-17
fall,0,8,23,False,3,True,clear,28.7,32.575,0.65,19.0012,105,17,2023-08-17
fall,0,8,0,False,4,True,clear,27.880000000000003,31.82,0.65,8.9981,56,18,2023-08-18
fall,0,8,1,False,4,True,misty,27.06,31.06,0.65,11.0014,24,18,2023-08-18
fall,0,8,2,False,4,True,clear,27.06,31.06,0.65,15.0013,6,18,2023-08-18
fall,0,8,3,False,4,True,clear,27.06,31.06,0.69,19.0012,6,18,2023-08-18
fall,0,8,4,False,4,True,clear,26.24,30.305,0.73,15.0013,9,18,2023-08-18
fall,0,8,5,False,4,True,clear,26.24,29.545,0.78,19.0012,27,18,2023-08-18
fall,0,8,6,False,4,True,misty,26.24,29.545,0.78,16.997899999999998,103,18,2023-08-18
fall,0,8,7,False,4,True,clear,26.24,29.545,0.78,19.9995,308,18,2023-08-18
fall,0,8,8,False,4,True,clear,27.06,31.06,0.74,19.0012,420,18,2023-08-18
fall,0,8,9,False,4,True,clear,29.52,34.09,0.66,16.997899999999998,228,18,2023-08-18
fall,0,8,10,False,4,True,clear,30.34,34.85,0.66,16.997899999999998,129,18,2023-08-18
fall,0,8,11,False,4,True,clear,31.16,35.605,0.58,16.997899999999998,141,18,2023-08-18
fall,0,8,12,False,4,True,clear,32.800000000000004,37.12,0.52,19.0012,173,18,2023-08-18
fall,0,8,13,False,4,True,clear,32.800000000000004,37.12,0.52,23.9994,187,18,2023-08-18
fall,0,8,14,False,4,True,clear,33.62,37.88,0.46,22.0028,182,18,2023-08-18
fall,0,8,15,False,4,True,clear,32.800000000000004,36.365,0.46,23.9994,174,18,2023-08-18
fall,0,8,16,False,4,True,clear,32.800000000000004,36.365,0.46,23.9994,245,18,2023-08-18
fall,0,8,17,False,4,True,rain,32.800000000000004,36.365,0.46,19.9995,409,18,2023-08-18
fall,0,8,18,False,4,True,rain,31.16,34.85,0.55,16.997899999999998,274,18,2023-08-18
fall,0,8,19,False,4,True,clear,27.06,30.305,0.83,7.0015,141,18,2023-08-18
fall,0,8,20,False,4,True,clear,27.06,30.305,0.83,7.0015,165,18,2023-08-18
fall,0,8,21,False,4,True,misty,27.880000000000003,31.82,0.79,0.0,149,18,2023-08-18
fall,0,8,22,False,4,True,misty,28.7,33.335,0.74,7.0015,135,18,2023-08-18
fall,0,8,23,False,4,True,misty,28.7,33.335,0.74,8.9981,114,18,2023-08-18
fall,0,8,0,False,5,True,rain,27.880000000000003,31.82,0.69,12.998,62,19,2023-08-19
fall,0,8,1,False,5,True,rain,26.24,28.79,0.89,0.0,20,19,2023-08-19
fall,0,8,2,False,5,True,rain,26.24,28.79,0.83,0.0,8,19,2023-08-19
fall,0,8,3,False,5,True,clear,26.24,29.545,0.78,0.0,3,19,2023-08-19
fall,0,8,4,False,5,True,clear,26.24,28.79,0.83,0.0,8,19,2023-08-19
fall,0,8,5,False,5,True,clear,26.24,28.79,0.83,0.0,17,19,2023-08-19
fall,0,8,6,False,5,True,clear,26.24,28.79,0.83,0.0,93,19,2023-08-19
fall,0,8,7,False,5,True,misty,27.06,30.305,0.83,6.0032,263,19,2023-08-19
fall,0,8,8,False,5,True,misty,27.06,30.305,0.83,0.0,398,19,2023-08-19
fall,0,8,9,False,5,True,clear,28.7,32.575,0.65,8.9981,218,19,2023-08-19
fall,0,8,10,False,5,True,clear,29.52,34.09,0.62,6.0032,165,19,2023-08-19
fall,0,8,11,False,5,True,misty,29.52,34.09,0.66,6.0032,165,19,2023-08-19
fall,0,8,12,False,5,True,misty,30.34,34.09,0.62,6.0032,222,19,2023-08-19
fall,0,8,13,False,5,True,misty,31.16,35.605,0.62,12.998,232,19,2023-08-19
fall,0,8,14,False,5,True,clear,31.98,36.365,0.55,12.998,220,19,2023-08-19
fall,0,8,15,False,5,True,clear,32.800000000000004,37.12,0.49,7.0015,222,19,2023-08-19
fall,0,8,16,False,5,True,clear,32.800000000000004,37.12,0.49,0.0,327,19,2023-08-19
fall,0,8,17,False,5,True,clear,31.16,35.605,0.58,35.0008,527,19,2023-08-19
fall,0,8,18,False,5,True,clear,31.16,35.605,0.58,35.0008,425,19,2023-08-19
fall,0,8,19,False,5,True,rain,25.42,29.545,0.73,31.0009,165,19,2023-08-19
fall,0,8,20,False,5,True,rain,25.42,28.79,0.83,19.9995,58,19,2023-08-19
fall,0,8,21,False,5,True,clear,25.42,28.79,0.83,8.9981,107,19,2023-08-19
fall,0,8,22,False,5,True,clear,24.6,27.275,0.88,8.9981,122,19,2023-08-19
fall,0,8,23,False,5,True,misty,24.6,27.275,0.88,6.0032,106,19,2023-08-19
fall,0,8,0,False,6,False,clear,24.6,27.275,0.88,0.0,128,20,2023-08-20
fall,0,8,1,False,6,False,clear,25.42,28.79,0.83,0.0,47,20,2023-08-20
fall,0,8,2,False,6,False,clear,25.42,29.545,0.78,0.0,69,20,2023-08-20
fall,0,8,3,False,6,False,clear,25.42,29.545,0.78,0.0,51,20,2023-08-20
fall,0,8,4,False,6,False,misty,24.6,27.275,0.88,0.0,7,20,2023-08-20
fall,0,8,5,False,6,False,clear,24.6,28.03,0.83,0.0,8,20,2023-08-20
fall,0,8,6,False,6,False,misty,24.6,28.03,0.83,8.9981,24,20,2023-08-20
fall,0,8,7,False,6,False,clear,25.42,28.79,0.83,0.0,44,20,2023-08-20
fall,0,8,8,False,6,False,clear,27.06,31.06,0.69,0.0,133,20,2023-08-20
fall,0,8,9,False,6,False,clear,28.7,32.575,0.65,0.0,190,20,2023-08-20
fall,0,8,10,False,6,False,clear,29.52,34.09,0.62,7.0015,306,20,2023-08-20
fall,0,8,11,False,6,False,clear,29.52,33.335,0.58,0.0,338,20,2023-08-20
fall,0,8,12,False,6,False,clear,30.34,34.09,0.58,8.9981,409,20,2023-08-20
fall,0,8,13,False,6,False,clear,31.16,34.85,0.55,8.9981,378,20,2023-08-20
fall,0,8,14,False,6,False,clear,32.800000000000004,37.12,0.49,12.998,375,20,2023-08-20
fall,0,8,15,False,6,False,clear,32.800000000000004,36.365,0.43,12.998,390,20,2023-08-20
fall,0,8,16,False,6,False,clear,32.800000000000004,36.365,0.46,12.998,373,20,2023-08-20
fall,0,8,17,False,6,False,clear,32.800000000000004,37.12,0.49,12.998,383,20,2023-08-20
fall,0,8,18,False,6,False,clear,31.16,35.605,0.58,16.997899999999998,394,20,2023-08-20
fall,0,8,19,False,6,False,clear,30.34,34.09,0.62,12.998,291,20,2023-08-20
fall,0,8,20,False,6,False,clear,30.34,34.09,0.62,15.0013,248,20,2023-08-20
fall,0,8,21,False,6,False,clear,29.52,34.09,0.7,15.0013,225,20,2023-08-20
fall,0,8,22,False,6,False,misty,28.7,33.335,0.74,12.998,223,20,2023-08-20
fall,0,8,23,False,6,False,clear,28.7,33.335,0.74,8.9981,157,20,2023-08-20
fall,0,8,0,False,0,False,clear,28.7,33.335,0.74,12.998,74,21,2023-08-21
fall,0,8,1,False,0,False,clear,27.880000000000003,31.82,0.79,15.0013,86,21,2023-08-21
fall,0,8,2,False,0,False,clear,27.880000000000003,31.82,0.79,12.998,64,21,2023-08-21
fall,0,8,3,False,0,False,clear,27.06,30.305,0.83,15.0013,51,21,2023-08-21
fall,0,8,4,False,0,False,clear,27.880000000000003,31.82,0.83,15.0013,6,21,2023-08-21
fall,0,8,5,False,0,False,clear,27.06,29.545,0.89,19.9995,8,21,2023-08-21
fall,0,8,6,False,0,False,clear,27.06,29.545,0.89,19.0012,14,21,2023-08-21
fall,0,8,7,False,0,False,clear,27.880000000000003,31.82,0.83,19.9995,31,21,2023-08-21
fall,0,8,8,False,0,False,clear,28.7,33.335,0.79,15.0013,92,21,2023-08-21
fall,0,8,9,False,0,False,clear,29.52,34.85,0.74,15.0013,231,21,2023-08-21
fall,0,8,10,False,0,False,clear,30.34,35.605,0.74,16.997899999999998,274,21,2023-08-21
fall,0,8,11,False,0,False,clear,32.800000000000004,39.395,0.63,19.0012,313,21,2023-08-21
fall,0,8,12,False,0,False,clear,33.62,40.15,0.59,19.0012,374,21,2023-08-21
fall,0,8,13,False,0,False,clear,32.800000000000004,38.635000000000005,0.59,27.9993,310,21,2023-08-21
fall,0,8,14,False,0,False,rain,28.7,33.335,0.79,26.0027,235,21,2023-08-21
fall,0,8,15,False,0,False,clear,28.7,33.335,0.84,19.0012,68,21,2023-08-21
fall,0,8,16,False,0,False,clear,29.52,34.85,0.79,11.0014,258,21,2023-08-21
fall,0,8,17,False,0,False,clear,29.52,34.85,0.79,8.9981,270,21,2023-08-21
fall,0,8,18,False,0,False,clear,29.52,34.85,0.79,16.997899999999998,311,21,2023-08-21
fall,0,8,19,False,0,False,clear,29.52,34.09,0.7,16.997899999999998,282,21,2023-08-21
fall,0,8,20,False,0,False,clear,28.7,33.335,0.79,16.997899999999998,181,21,2023-08-21
fall,0,8,21,False,0,False,clear,28.7,33.335,0.79,16.997899999999998,138,21,2023-08-21
fall,0,8,22,False,0,False,misty,28.7,33.335,0.79,12.998,134,21,2023-08-21
fall,0,8,23,False,0,False,clear,28.7,33.335,0.74,11.0014,68,21,2023-08-21
fall,0,8,0,False,1,True,clear,27.880000000000003,31.82,0.79,11.0014,40,22,2023-08-22
fall,0,8,1,False,1,True,clear,27.880000000000003,31.82,0.79,6.0032,21,22,2023-08-22
fall,0,8,2,False,1,True,misty,28.7,32.575,0.65,7.0015,8,22,2023-08-22
fall,0,8,3,False,1,True,rain,28.7,32.575,0.65,8.9981,5,22,2023-08-22
fall,0,8,4,False,1,True,clear,27.880000000000003,31.82,0.65,12.998,12,22,2023-08-22
fall,0,8,5,False,1,True,clear,27.06,31.06,0.65,23.9994,24,22,2023-08-22
fall,0,8,6,False,1,True,clear,27.06,31.06,0.61,19.9995,112,22,2023-08-22
fall,0,8,7,False,1,True,clear,27.06,31.06,0.61,22.0028,281,22,2023-08-22
fall,0,8,8,False,1,True,clear,27.06,31.06,0.61,22.0028,351,22,2023-08-22
fall,0,8,9,False,1,True,clear,27.880000000000003,31.82,0.54,16.997899999999998,187,22,2023-08-22
fall,0,8,10,False,1,True,clear,28.7,32.575,0.48,19.0012,121,22,2023-08-22
fall,0,8,11,False,1,True,clear,29.52,32.575,0.34,22.0028,131,22,2023-08-22
fall,0,8,12,False,1,True,clear,30.34,32.575,0.35,26.0027,207,22,2023-08-22
fall,0,8,13,False,1,True,clear,30.34,32.575,0.3,31.0009,205,22,2023-08-22
fall,0,8,14,False,1,True,clear,30.34,32.575,0.3,26.0027,225,22,2023-08-22
fall,0,8,15,False,1,True,clear,30.34,32.575,0.3,19.9995,199,22,2023-08-22
fall,0,8,16,False,1,True,clear,30.34,32.575,0.3,26.0027,320,22,2023-08-22
fall,0,8,17,False,1,True,clear,30.34,32.575,0.27,22.0028,591,22,2023-08-22
fall,0,8,18,False,1,True,clear,29.52,32.575,0.28,19.9995,609,22,2023-08-22
fall,0,8,19,False,1,True,clear,28.7,31.82,0.3,19.0012,416,22,2023-08-22
fall,0,8,20,False,1,True,clear,27.06,31.06,0.34,12.998,268,22,2023-08-22
fall,0,8,21,False,1,True,clear,26.24,31.06,0.38,12.998,208,22,2023-08-22
fall,0,8,22,False,1,True,clear,26.24,31.06,0.38,19.9995,153,22,2023-08-22
fall,0,8,23,False,1,True,clear,25.42,31.06,0.41,16.997899999999998,64,22,2023-08-22
fall,0,8,0,False,2,True,clear,24.6,31.06,0.43,12.998,35,23,2023-08-23
fall,0,8,1,False,2,True,clear,23.78,27.275,0.49,12.998,19,23,2023-08-23
fall,0,8,2,False,2,True,clear,22.96,26.515,0.52,12.998,6,23,2023-08-23
fall,0,8,3,False,2,True,clear,22.96,26.515,0.52,19.0012,6,23,2023-08-23
fall,0,8,4,False,2,True,clear,22.14,25.76,0.56,11.0014,5,23,2023-08-23
fall,0,8,5,False,2,True,clear,22.14,25.76,0.56,12.998,36,23,2023-08-23
fall,0,8,6,False,2,True,clear,22.14,25.76,0.6,12.998,114,23,2023-08-23
fall,0,8,7,False,2,True,clear,24.6,31.06,0.49,12.998,344,23,2023-08-23
fall,0,8,8,False,2,True,misty,25.42,31.06,0.5,0.0,504,23,2023-08-23
fall,0,8,9,False,2,True,misty,27.06,31.06,0.44,0.0,225,23,2023-08-23
fall,0,8,10,False,2,True,clear,28.7,31.82,0.37,0.0,148,23,2023-08-23
fall,0,8,11,False,2,True,clear,28.7,31.82,0.34,7.0015,186,23,2023-08-23
fall,0,8,12,False,2,True,clear,28.7,31.82,0.39,6.0032,237,23,2023-08-23
fall,0,8,13,False,2,True,clear,29.52,32.575,0.3,7.0015,234,23,2023-08-23
fall,0,8,14,False,2,True,clear,29.52,32.575,0.3,6.0032,651,23,2023-08-23
fall,0,8,15,False,2,True,clear,29.52,32.575,0.34,15.0013,601,23,2023-08-23
fall,0,8,16,False,2,True,clear,29.52,32.575,0.32,8.9981,444,23,2023-08-23
fall,0,8,17,False,2,True,clear,29.52,32.575,0.34,15.0013,472,23,2023-08-23
fall,0,8,18,False,2,True,clear,29.52,32.575,0.34,12.998,519,23,2023-08-23
fall,0,8,19,False,2,True,clear,27.06,31.06,0.5,15.0013,367,23,2023-08-23
fall,0,8,20,False,2,True,clear,26.24,31.06,0.53,16.997899999999998,260,23,2023-08-23
fall,0,8,21,False,2,True,clear,25.42,31.06,0.57,0.0,211,23,2023-08-23
fall,0,8,22,False,2,True,clear,25.42,31.06,0.57,8.9981,191,23,2023-08-23
fall,0,8,23,False,2,True,clear,25.42,30.305,0.61,8.9981,80,23,2023-08-23
fall,0,8,0,False,3,True,clear,25.42,31.06,0.57,8.9981,38,24,2023-08-24
fall,0,8,1,False,3,True,clear,24.6,30.305,0.6,7.0015,24,24,2023-08-24
fall,0,8,2,False,3,True,clear,23.78,27.275,0.68,8.9981,6,24,2023-08-24
fall,0,8,3,False,3,True,clear,23.78,27.275,0.68,8.9981,1,24,2023-08-24
fall,0,8,4,False,3,True,clear,22.96,26.515,0.73,7.0015,7,24,2023-08-24
fall,0,8,5,False,3,True,clear,22.96,26.515,0.73,7.0015,27,24,2023-08-24
fall,0,8,6,False,3,True,clear,22.96,26.515,0.73,0.0,108,24,2023-08-24
fall,0,8,7,False,3,True,clear,24.6,30.305,0.64,6.0032,308,24,2023-08-24
fall,0,8,8,False,3,True,clear,25.42,30.305,0.69,8.9981,468,24,2023-08-24
fall,0,8,9,False,3,True,clear,26.24,30.305,0.69,16.997899999999998,213,24,2023-08-24
fall,0,8,10,False,3,True,clear,28.7,32.575,0.58,19.0012,146,24,2023-08-24
